,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,O*NET-SOC Code,round O*NET-SOC Code
n000030,-6.2630953470629445,-1.2405039973220218,5.128732293753306,0.8766191954360258,-6.000699893107553,-10.693474928350106,6.605613385502674,5.690144520917908,-0.3909446266541874,-5.67012418730741,1.028536713123787,1.6878492984266218,0.3295028165466931,0.1434317939733718,1.8869097052734196,113031.0,113031.0
n000031,-3.9285299250409276,6.086255891511392,-0.8164414851855901,-6.56200119018604,-0.3677912173066096,-0.48194703798657745,4.773778827643574,5.293310043418729,6.44845778441516,-7.466480355495823,0.5097394193001508,0.9691008818730196,1.4607715699051975,0.251778346095438,-1.7212990173782774,113031.0,113031.0
n000032,-8.491643901684906,0.7957337719097186,3.063442285277258,-2.170527839603132,-1.6504477091198806,1.4744952361316743,4.573153298051557,5.946528691193059,2.964298413746268,-2.24882085624964,6.644436691712112,0.018223748496968062,2.0603752448101877,-8.14323902389708,4.44751910734955,113031.0,113031.0
n000033,-9.03470299030956,7.489766639878564,-2.9987062473243182,-1.8547420816833395,-1.5995480252589198,4.618540710518659,3.0467873955224105,2.8021695521859966,7.199872742457655,-0.7245011146497664,2.2733859447390863,5.546820993385361,0.718956319019191,3.6160379880620606,-2.9164650185320458,113031.0,113031.0
n000034,-9.164122258179015,-2.7315205774057416,-1.8895053390598384,-6.126268808072818,-2.2668669013986817,-3.290535007769164,-4.737990676630695,8.537664873259315,2.8639490870102433,-3.554757180724657,0.90584428948368,4.620700162268849,-0.9862044104424172,-4.109491540478847,2.7305175091290117,113031.0,113031.0
n000035,-8.097425126554421,3.550951020252322,5.1024677315499165,-4.706622488776391,-0.5470628260269557,-2.894322142124368,-4.401431743047599,5.618406525494196,7.716463349702218,-1.7386616862122959,3.0269309556309945,0.10601024705592788,-4.6214234343102465,-2.164400071117145,5.655551890510642,113031.0,113031.0
n000036,-9.857984716307147,6.165022403068884,0.4644594937991522,-1.4281607268273167,0.3203521734449404,-1.363954770654761,1.149362974332847,1.8577512962149083,-0.34276650124871466,6.1046780637212255,7.581792690883886,2.4572821602880364,2.356932488315569,-0.2558274843189215,-0.541565921456135,113031.0,113031.0
n000037,-10.067919819253596,2.5745748705442986,1.9948449538130126,-4.006932025399573,-7.251658204317465,3.5245620027618436,1.089673110675279,8.669245935037793,1.522733283051756,-5.858007134443001,-2.0978878712475018,4.269946377168559,-0.11089078252997342,1.109674212052885,2.9114013858656067,113031.0,113031.0
n000038,-9.334783729840034,1.8446095947921706,-0.9542652636229563,-5.742220165700462,-2.6166009571138167,1.0183465873126192,2.4948418402578785,-0.6838676940267558,-0.7520524946408189,-1.3394933502292807,-1.002422467674068,1.1675611327181084,-7.526151312227826,-11.119202695988035,1.1940184204054636,113031.0,113031.0
n000039,-8.030610307494097,5.06805328995795,-1.0344568182782372,0.8248198933423199,-2.6296140850266423,2.8936758202202273,-2.4086389366949565,4.672425436604873,6.156941442785811,-6.1370396769182225,6.659707634271733,2.683530178946909,-6.516645150536755,8.766431498305264,-0.07807847822732561,113031.0,113031.0
n000040,-6.089714416629679,8.11609552840925,0.9851656138755716,-3.06339417559069,-3.727445464019577,-1.8636211480405194,4.636959232217248,0.1636256940266363,-0.8772034761605765,-5.538326815735747,0.02561435916686383,1.6976831620238049,-1.0849636371145384,1.215058447179939,-2.1264915207482993,113031.0,113031.0
n000041,-12.308232785546197,2.907592494230757,-6.1080508976069305,-1.8157229589045611,3.4492268475942702,-0.4966733987300247,-2.8963008095426934,6.519690365791634,0.7741325853959142,-5.93739876685928,6.967249763391163,0.10335401350224949,0.5836949703891956,0.5878971799787709,4.164528478242341,113031.0,113031.0
n000042,-5.12786777520237,6.518173476126429,-0.9335337381583295,2.64338830019788,-4.119955082780661,-0.06659911996967716,-1.112471727575889,10.40062558708751,4.947640800997352,-1.011150500255699,-1.0716001131532487,6.027418630709807,-3.364663594100505,2.103341294613583,0.6110898289480179,113031.0,113031.0
n000043,-11.419790259352634,-0.7142708438640959,1.9962183270493807,0.29162759514351544,-1.7074888947705116,1.1874146505264251,-3.796665784994085,0.8863346755728414,6.224393691035807,-8.79462507407904,-2.4942654652309795,0.8895866399074168,-1.256540845431215,-2.888975457550243,0.562338221656985,113031.0,113031.0
n000044,-10.55878423969207,3.3958413076264415,3.1952499440817044,-1.6277801764505762,4.776051170869916,0.029656661089520475,-2.3665765149039775,6.355769883234767,3.598968036032745,1.0438825040614015,-5.110853551333165,-0.6995919506703048,4.227452100198254,-9.981751855900765,2.3204330995070848,113031.0,113031.0
n000045,-13.444269628459217,0.013180794270191587,-1.1315384653429221,-6.847480676670912,-1.1046576160846475,4.321746381687399,0.18543043981536633,2.274276327994521,1.3521999879769933,1.9103863185811214,2.19803720727543,1.291488797875373,-3.6517425856137598,4.563654945007185,7.203377316382731,113031.0,113031.0
n000046,-9.135280569790906,3.080924383973893,4.68494282404355,-2.0449516744985754,-3.567342729837588,-2.4479493304531372,1.6231065918822827,8.168529005969853,3.6808399187377563,-1.684775992903642,1.2940732344241728,1.9362389441850503,-1.7870721521040753,1.660359156527739,4.119015809699573,113031.0,113031.0
n000047,-10.757071424780696,1.3650769222796248,4.168118417308753,3.0485278256357984,-0.549382853698813,8.18072422249134,1.093657616291308,3.8026374455288394,3.908890213023708,-0.006561571535670829,-3.6578214876943154,2.1632323740979,-11.421973773483359,-3.7879452844297234,-0.5012332539600846,113031.0,113031.0
n000048,-14.915681553094712,5.322943315133791,1.0840459828529594,0.5816723871532905,-0.001271453421510138,1.9555293812384251,-2.0526190254270715,10.792522069292865,6.182822082662078,-3.3276462226462042,0.24182003298069488,-1.6854314134096977,-6.165141386473491,-5.432233570179812,2.7834791930294003,113031.0,113031.0
n000049,-11.280080444047153,1.4612894877736708,0.4493072006897931,1.3598700785452968,-4.346804183847284,-2.1621980093438724,1.7542734734615442,4.064228044191694,3.2561741519219165,-4.235390748919082,-1.0911864520733259,7.275495031808828,3.0893686272049425,5.763312020810446,2.9695404510638923,113031.0,113031.0
n000050,-12.779645316467992,-2.279740020732268,2.710043322186079,-3.464787006769593,4.4453534629015685,-6.091482121927971,-8.98592298483081,5.7765367754214,5.118551660982218,-6.208564457285098,-6.492596436001486,0.7092617572499762,1.1949726872828759,-2.183686848771791,0.7037929413642534,113031.0,113031.0
n000051,-11.27461300717692,2.706173000682659,1.3055226265902964,-0.8055107199801737,-6.13656644203763,-1.4581214282482164,4.430240359583322,0.19676413545018567,2.959035824825308,-4.776828339898089,2.7699909061402312,1.0499885051098214,-3.7863707778963076,-1.8871036775258871,0.48466774210819163,113031.0,113031.0
n000052,-8.134379240574336,-4.804122372593702,0.1673856173704485,-9.483332975512107,-3.5165550925335918,1.4151896192072302,1.0421034021122177,-5.338071731123618,-0.4848119491788667,-4.270453650606662,1.8651019094844363,3.2383129996316407,-5.970134629284354,-0.5913896824152435,-3.010844567130315,113031.0,113031.0
n000053,-12.195885241191071,1.9332464001166914,8.847080769755205,-5.176207444361953,1.3847972268004116,0.32121756480476815,0.052551843312400204,8.453975520751552,7.488975063512452,4.568575145311231,5.2519801100360795,-0.014560046996881626,7.963468507630306,-1.2026706723291913,0.5739155543571406,113031.0,113031.0
n000054,-12.182316633926215,1.4111328623081372,2.833443687803447,-5.165819653774679,-7.967844591132804,3.925847188056032,-2.323412540289225,5.13595556708943,4.376933747684815,-5.329793456821912,-0.5587889011136522,1.2396214245790316,-3.5494575802703334,-5.511645001775486,4.845355958488532,113031.0,113031.0
n000055,-11.360255667667886,2.2456398199332965,-3.9028399972199352,-6.60697814986271,-4.268410094359543,1.5933834550847679,5.373464722894564,6.8049163493827205,5.852284469958407,-6.034970714873024,-0.7654328061487352,-0.035741066793837595,-5.547854345862558,4.60115504626217,2.0410480509026963,113031.0,113031.0
n000056,-5.622827009006266,5.646297956161799,5.048484507870789,3.5147524686259124,-2.034324663751774,1.2324318241283858,-0.763933669233318,0.18815948719806697,9.879511234460342,-0.3716201910647685,3.984781467163267,-3.2695664736976964,-0.5185892728773493,2.4550768713408417,5.1116461909839055,113031.0,113031.0
n000057,-11.317161848258136,9.67191250175787,-1.6182768864288286,-6.801891134158975,-4.205465448905933,0.8473045854460928,6.399181139888015,-0.1815046064778314,2.226241397378586,0.9337530683253283,-5.481962220906061,9.988693549767742,2.679514264936545,3.489909635521897,-2.951566216249958,113031.0,113031.0
n000058,-8.084944281295403,-0.2024424850292621,-3.5373573282588104,-1.9629760126113391,-9.424575491673487,-4.240813585120177,-7.331957101309429,6.7724457351192635,-1.2817905290104328,-4.6867407441522815,-1.8701094871844974,3.612753152227132,-4.545933704642213,-1.9738818881022204,1.1892285819004758,113031.0,113031.0
n000059,-8.592093354226249,2.9007256043574214,4.725069687845775,-1.4185733120215784,-3.467418421638668,3.8144362852127243,4.0864799842182205,0.3620859611718723,-2.4978158353049675,-1.9003835903161013,3.5328507344567672,-1.561780793630781,-1.0243762299321817,-3.1125614729953055,-1.9443857775555256,113031.0,113031.0
n000060,-11.072605015267037,0.3341546632024355,-4.780247942109728,5.237178189674415,-2.8011373936809028,1.3202014643226214,5.604310811800275,-0.6049592299414868,6.185867905603175,-1.7694182345899598,0.8063510336432355,3.331338479800406,0.2542592689119876,-0.801692682157805,0.491173104682057,113031.0,113031.0
n000061,-15.961973303714299,4.395091903420167,-3.6807540132908803,-4.811615631202607,-7.237825013479476,-4.531469350024668,1.627358412136064,-1.8665925842393825,6.701472954246142,-1.625683165336292,-6.975982954545032,1.7201500961886973,-3.9879333064923244,-4.073127538298129,-0.8102669498604409,113031.0,113031.0
n000062,-7.126630838055464,-2.067057001726888,1.9059426101633412,2.049257039610968,-4.449014743367855,-2.0567236506086335,0.7590339960003911,5.873865648809378,5.919050545248004,-0.10079969747645823,1.7687554589898369,2.4322294635650383,-2.9257058264101574,1.5408103662164725,-3.0379277593683254,113031.0,113031.0
n000063,-8.761021963104477,4.708022959883348,4.6965170221617445,1.0065332392967359,-8.557596665642794,2.970315057537578,-1.445953724138275,0.27485945953815705,3.4586239003053643,2.267046223254889,6.8153622733172705,-2.8753883080496747,-3.5916155111611934,-6.1045777675495225,3.654815261242315,113031.0,113031.0
n000064,-11.679990458470492,-5.96634554174189,-0.4110205993133608,-1.1736549661428026,-7.985471413334103,-3.032567173768619,-6.1588689919009125,4.58703731590944,4.0046822795444825,-2.9129921419638447,-0.733793779986812,2.2038750703492025,-7.160008529915148,-4.114208011705588,0.21637949819281654,113031.0,113031.0
n000065,-14.868187194311123,6.37716264428899,4.00143560831328,-3.9970563592470483,-3.5686066122085696,-4.668007753637771,0.19842212598114167,7.2561922331024356,6.1870384055124195,-1.9199214049175093,-0.2619320619799379,3.9008094804572675,0.34207389778551534,-1.6214697004372474,5.254569131712931,113031.0,113031.0
n000066,-9.383768670729987,3.9758358837643337,-5.858851868397823,-3.1843840420492247,-4.699105959110731,2.400313741502698,7.596951904676761,-2.4385294282338754,-1.5031226131062656,-0.4713758564029682,3.6007473261877676,5.7993047623402125,4.765760400680237,0.5317839283866622,0.9145042897829075,113031.0,113031.0
n000067,-6.083833732048807,1.409608284978695,0.8300031754371682,-1.2068251006033375,-3.899524987526031,-2.6499140243119346,-6.846116274802216,6.158119115705894,1.691237459486354,-2.5971523594066315,4.867608931630393,-1.9899146013127178,0.7589018891717894,-0.5563907809216077,-1.8909813213149615,113031.0,113031.0
n000068,-11.618421823250834,4.03161802729434,-0.01900190890271447,-5.038706468668673,-5.725071755084219,5.119990387760497,3.1425301131974397,3.1497331108387487,6.201811932959579,-3.188502145861527,2.268794237615773,-7.169305057750359,-2.375816922028991,8.14488272130557,0.7881333315534624,113031.0,113031.0
n000069,-6.691841664686499,-0.756455998381595,1.5325649906613419,-4.221018162910605,0.6416114522822678,-10.853937853838723,-0.3729754720547849,7.077583980502969,6.870716790699752,-2.354034643780538,-6.10217726336127,-2.0139648958870966,-4.65122189056917,-2.017271972589708,0.7678870966434763,113031.0,113031.0
n000070,-19.87178473791706,-1.9593618360879361,-1.4458499117265562,0.7841513573422074,-8.290901400971242,4.01012793405888,1.8511347682541537,4.757584280529842,4.063041976443041,2.398557059091879,-2.2516029117940124,3.37301297224859,-2.949898475831249,-1.147064748718743,1.6061173113462965,113031.0,113031.0
n000071,-15.496686634262858,2.1846432331632295,4.919543044214753,0.37723445910813025,-4.319653683391285,-4.848013589925942,3.777152713807838,2.7429431019018153,1.713260696650872,0.1265760547912005,1.739437266549718,0.016781746135257514,-2.8655426344857062,1.1072262561667445,0.9700507398194402,113031.01,113031.0
n000072,-11.449146078578712,4.055253632821231,0.8552863720600081,0.6824423346854194,-8.170622917244668,-1.8867453925753481,-1.1242216488158503,-4.426169427055882,-3.225481596196845,-5.2855678517371025,2.9085210287867795,4.9667390580369934,-3.2864375364131613,2.5285457247160985,6.123530600248337,113031.01,113031.0
n000073,-7.132837205262609,4.541728653322613,5.06965548470647,-0.15194378528248986,-6.574906694732782,-1.8226458798868541,6.943152964257697,5.231307714183033,-0.6888213687808409,0.8123657845178278,4.581377614364045,1.051406373146352,-3.038484543812471,-3.4547045175850823,-7.2062515999051895,113031.01,113031.0
n000074,-17.34148592389277,-2.2281187377182583,6.106388032054948,-3.137463547549025,-5.36336932934365,-4.307821480552221,-1.0595819806436961,-0.676912410942206,1.5464490652224645,-2.893477104790805,0.6411418448761397,10.924842341844048,-1.3602968570138232,-1.8153299134447776,1.3780476296499486,113031.01,113031.0
n000075,-11.817372703958732,-2.2689769331448018,0.3635703655958382,-1.825224100978275,-3.830654170390137,-0.7513170814253654,-0.24930042562155252,3.9433984623743115,8.55489976007008,1.5256009329292755,-0.45306294040888906,5.295673899199109,-4.807367925303584,-1.465525933422935,-3.8828081087356563,113031.01,113031.0
n000076,-18.90415918757104,7.75203982136219,0.9187148251366302,-4.335382919271799,0.900821594010317,1.6872377810618182,2.8389520907450607,6.435633264811768,7.873911407817243,-6.227411631911602,-1.9142225077067856,2.27437499199632,1.0308542405646166,5.159393162742723,-2.8592278026108944,113031.01,113031.0
n000077,-15.479069145585266,2.284294189124579,5.988420115649351,-2.4289858801927187,-7.622447328490754,-4.326636272027062,-1.786674881943001,-0.4331029429660389,1.6782022552075184,-8.100483121680519,1.5311086431573375,1.4451882052425393,-0.16280992092705193,-4.812873079803359,-3.7478586490421257,113031.01,113031.0
n000078,-7.926222812979269,-0.5633634866607913,5.9215364998154545,-2.1001981449168285,-10.507192141507748,-3.715497203122003,0.46971139162162356,4.605739804616694,3.535624285562754,-2.2938953781838674,2.0824763443490895,7.523840958481574,-3.2733302246884106,1.6196146320031986,-5.38166708795611,113031.01,113031.0
n000079,-9.503391022152917,7.347048207718109,2.9098448860618342,-4.238382069457096,-1.115778323892483,-5.575066713254652,1.8382814709726485,-0.4361034499093741,4.847803032486819,-5.039174425682487,2.6288376698217677,9.646082371245726,-0.5726693015918969,-0.12759463685354316,-2.3588553716538794,113031.01,113031.0
n000080,-14.310440009072785,-3.6509030385133627,3.5985311276885117,-0.8975700101775375,-5.492870827136292,-2.8977837252594663,-1.082602441170955,4.3596105424618,5.6371687728083515,1.1545503220873,-0.06190328128685252,7.235395737169512,-1.9645317732873617,3.2445826483020004,2.066565630070656,113031.01,113031.0
n000081,-9.86391647110804,-2.6478099388087157,7.158725090786318,-6.701051816178037,-1.5921410575631834,-1.733937337915361,2.7474782274353498,-1.1350995866166496,2.8907413131918958,-3.048290919371312,5.35549744098979,0.7102399344182118,-3.070468445505655,0.7231032031935514,-2.038456224553798,113031.01,113031.0
n000082,-17.880419224464184,0.7850135333155881,2.4553140470150563,-5.789719577018346,-7.666249686990318,-4.193684192971137,0.33815439452611784,3.2226996816656666,3.131474530352389,-5.933850916580284,-0.7760736141083409,3.238203194354331,4.842109908630716,2.21923243190279,2.4898420786297755,113031.01,113031.0
n000083,-3.5950092755413454,2.542711678777488,-2.1742351494788283,-1.5423141830307232,0.9201327447524563,0.8777591665977493,-5.356931502623188,2.8382647072973066,4.3461079551963735,-2.231808016269505,1.5406547326398885,2.1171749991593334,0.5386700080786107,2.027254158203116,-5.2774508749531925,113031.01,113031.0
n000084,-18.74363819768408,5.044661184845667,2.7977969416891773,-2.097196206464928,-3.207558854052046,2.1639156382910407,0.705654308884099,1.3689812807145996,-0.6631992317893869,-9.799715578146026,-0.5433025300399503,6.3442741156869635,-2.8658887927237933,-2.3569104534388465,3.209832019330009,113031.01,113031.0
n000085,-17.69892177772947,-7.765880278431024,3.3841414262861553,-3.379149504841671,-1.3605618300725797,-2.0308582071258487,2.988752407940468,-7.165695116350716,0.9568190387954814,-4.881140095582687,5.1530621612724214,12.909528511390096,0.5472535728101595,-1.927027055301575,-0.28129042007240146,113031.01,113031.0
n000086,-16.851848489541783,-0.0778817697844465,2.5117724817296168,0.6719343900115211,-4.988996252928846,-2.8610684902704477,-3.1632320979182493,-2.6867140702701935,-0.013509771068896725,1.1021744599380021,-0.13171916377816073,2.975400569541132,-1.0674726137769317,0.2899179903194331,-8.489332922269892,113031.01,113031.0
n000087,-12.968791965264082,-6.303912403372629,6.517466966282676,0.10763470522355645,-2.771973390687206,-4.333885753778156,1.1610785665197336,3.4097861112834646,0.05556107704913815,-4.846545060591695,-1.6735224672679938,6.687861206290364,2.422234326413025,-2.560995892545503,-3.366030352303993,113031.01,113031.0
n000088,-12.837592307812587,3.4327004572011957,5.893559256796794,-3.305330625220136,-0.5352903051009075,-6.1109453956708135,5.171103478809837,-2.549058842408,6.156832576346266,-1.4784347603130295,1.5312229432895192,-0.03778642573568902,-7.861216951045914,-0.7832181164339245,0.8936897324568649,113031.01,113031.0
n000089,-12.182784722186067,-3.5296717400851705,3.4430913018393126,-2.0259028828359695,-9.21071416312531,3.3561736216996314,-1.1862854306835273,-0.409962478586517,5.957069843899684,-2.525800119680662,2.774295060968308,5.111411876322179,2.54167576063497,-0.6842075493820038,2.9321286904227915,113031.01,113031.0
n000090,-11.367985197162461,2.058435885069273,4.543631190629685,-3.042597660449822,1.1879296890285587,-4.9176365024678095,1.3981254883341,2.3393865093886586,8.137371318846078,-2.2216625567438792,-2.9671932744820015,2.438960316918906,-3.41727450414814,2.4869998709766308,-4.316592091707024,113031.01,113031.0
n000091,-8.386862295814783,0.45699233431923936,0.11467892784444578,-3.917829588762854,0.2302545173171353,-0.4033509107781381,1.8211313337115898,-0.37988711322231117,1.9133189606142915,-0.4078417132333412,2.2837942040637182,11.36964373531949,-8.210396543243373,-1.6384789302000535,-5.403564689761917,113031.01,113031.0
n000092,-12.101628904018554,-0.9508244887234416,2.0148334331388007,-6.0636305006854645,-2.94461269752728,-3.127105297417857,-3.387750128399664,6.560248895493309,0.6604035340733734,-1.2406844260882521,4.645225155003684,4.69979410144659,-1.9832502226106747,-2.1603929856425017,4.512601026223603,113031.01,113031.0
n000093,-15.97459932421385,-2.217478457526086,2.9026576685430516,-4.085201257576654,-8.180834727984106,2.111148989610717,4.192957886707076,1.4694557138782323,3.2366843329151433,-1.3084112570367863,-2.970887380319808,10.104177182438702,0.5123955601067467,0.9467117700022569,4.355917007741573,113031.01,113031.0
